Time,Epochs,Batches,in,Total,Loss
11111.101736307144,1,14,16,782,0.11319221563478726
11115.804686069489,1,15,16,783,0.045502106490408284
11120.707652330399,1,16,16,784,0.1767395328937168
11125.238257169724,2,1,16,785,0.16793316544706793
11130.06511425972,2,2,16,786,0.06474954211108144
11135.004949092865,2,3,16,787,0.07387666634275715
11139.78513097763,2,4,16,788,0.057643593451673386
11144.214673995972,2,5,16,789,0.0829033967760818
11149.20951628685,2,6,16,790,0.04047622565726421
11154.407121896744,2,7,16,791,0.037015452022231596
11158.932724237442,2,8,16,792,0.06694543578832603
11163.7273812294,2,9,16,793,0.0891010932731685
11167.728262662888,2,10,16,794,0.32342793340870457
11170.442103385925,2,11,16,795,0.1626115673331575
11174.494202136993,2,12,16,796,0.036148731429539255
11178.65686249733,2,13,16,797,0.10233914152949056
11183.250303268433,2,14,16,798,0.09910715164322056
11187.669614076614,2,15,16,799,0.04373691010197969
11192.584244728088,2,16,16,800,0.16640471722055972
11197.254958152771,3,1,16,801,0.17867000489994056
11201.913732528687,3,2,16,802,0.06237410455601734
11205.8442196846,3,3,16,803,0.0938287329170647
11210.179097414017,3,4,16,804,0.06779263095723448
11214.466571331024,3,5,16,805,0.0785542714093728
11219.227521657944,3,6,16,806,0.03192296276399867
11223.466407775879,3,7,16,807,0.032643094408616964
11227.355947494507,3,8,16,808,0.062032365793919686
11232.076714277267,3,9,16,809,0.08310077675907988
11236.638008594513,3,10,16,810,0.3335095677522148
11241.367379903793,3,11,16,811,0.16825032183693686
11245.181040525436,3,12,16,812,0.03162783775036834
11249.104806900024,3,13,16,813,0.09476238998643727
11252.80204129219,3,14,16,814,0.08866942097916475
11256.92127752304,3,15,16,815,0.05212232665505101
11291.76820731163,3,16,16,816,0.1806342657475495
11721.370707035065,1,1,16,817,0.2061654295822274
11726.494675636292,1,2,16,818,0.10544170117111122
11732.39452624321,1,3,16,819,0.17679936381854322
11737.475790262222,1,4,16,820,0.052058837413834484
11742.709596633911,1,5,16,821,0.13510927904626974
11747.641667366028,1,6,16,822,0.026105287123466592
11752.935735702515,1,7,16,823,0.03991584285362333
11757.39031791687,1,8,16,824,0.12064496353189405
11762.481491088867,1,9,16,825,0.1253457426493106
11767.853626966476,1,10,16,826,0.4172996745128769
11771.448847532272,1,11,16,827,0.23882276165208616
11776.53346824646,1,12,16,828,0.040758973338390236
11781.422471761703,1,13,16,829,0.13987885789714116
11786.597113609314,1,14,16,830,0.18261947999802328
11791.750922203064,1,15,16,831,0.06207093962345595
11796.7064306736,1,16,16,832,0.22781249242276574
11802.080261707306,2,1,16,833,0.21300867397935264
11807.022483348846,2,2,16,834,0.13401432742038039
11813.250437259674,2,3,16,835,0.10397552703477364
11818.436786651611,2,4,16,836,0.06177871989096594
11823.51652431488,2,5,16,837,0.11494352631914297
11829.361479759216,2,6,16,838,0.04350048936477701
11834.26622748375,2,7,16,839,0.029107693753433184
11839.880091428757,2,8,16,840,0.08614337210454319
11844.748005151749,2,9,16,841,0.11760931675785141
11849.789633274078,2,10,16,842,0.3602234042294246
11853.490547180176,2,11,16,843,0.177136369201174
11858.930456399918,2,12,16,844,0.03203825022595402
11864.196400165558,2,13,16,845,0.1075552795081213
11869.935848712921,2,14,16,846,0.10038973186227454
11875.670652627945,2,15,16,847,0.053996121989944225
11880.7150015831,2,16,16,848,0.19424985037424042
11886.249071836472,3,1,16,849,0.18191081627517966
11890.986700296402,3,2,16,850,0.09704419068885894
11896.001985788345,3,3,16,851,0.09515310784220565
11899.983381032944,3,4,16,852,0.04769180883272285
11903.473201990128,3,5,16,853,0.08290212580162265
11907.078657627106,3,6,16,854,0.03730557203366692
11910.511150836945,3,7,16,855,0.032971978328754065
11913.720792293549,3,8,16,856,0.09001992605853966
11917.085936069489,3,9,16,857,0.10523862376175487
11919.612520933151,3,10,16,858,0.3308888179316605
11922.662122488022,3,11,16,859,0.16695724124678396
11925.251939296722,3,12,16,860,0.028095289525677324
11928.3263027668,3,13,16,861,0.12086110931003125
11930.195456266403,3,14,16,862,0.09558093099849319
11932.192744016647,3,15,16,863,0.05181970633900347
11936.808143854141,3,16,16,864,0.17252688015537018
12358.259336709976,1,1,16,865,0.2520127218075305
12362.727454900742,1,2,16,866,0.07796169526427416
12367.832629680634,1,3,16,867,0.08122224036236195
12372.846518039703,1,4,16,868,0.07621998696440149
12377.642503738403,1,5,16,869,0.17234254349692057
12382.415380716324,1,6,16,870,0.06244103635605427
12386.911779403687,1,7,16,871,0.04025862912062629
12392.20774769783,1,8,16,872,0.12360268117551378
12396.979473352432,1,9,16,873,0.13787418780772687
12401.993416547775,1,10,16,874,0.48174849689722604
12406.667649507523,1,11,16,875,0.1437291558038312
12411.431953430176,1,12,16,876,0.08363269298330436
12416.464207410812,1,13,16,877,0.18621780079888084
12421.494907617569,1,14,16,878,0.21340186135054262
12425.81766295433,1,15,16,879,0.11242660954686096
12431.261139631271,1,16,16,880,0.2169412164037002
12435.572417020798,2,1,16,881,0.3169251178132516
12440.514521121979,2,2,16,882,0.10218270381979415
12444.012568950653,2,3,16,883,0.10332414909255953
12448.888277769089,2,4,16,884,0.06739642729423158
12454.182764530182,2,5,16,885,0.11770416220212038
12459.876817941666,2,6,16,886,0.04847485308514029
12465.455681562424,2,7,16,887,0.03689098888219565
12470.470052719116,2,8,16,888,0.10243920615052876
12475.238921403885,2,9,16,889,0.13783256267224414
12479.683350086212,2,10,16,890,0.4190007945657224
12483.821892023087,2,11,16,891,0.1715659184830795
12488.778563976288,2,12,16,892,0.0817165066404163
12494.23447394371,2,13,16,893,0.14800966992940776
12499.277208328247,2,14,16,894,0.1688530395691362
12505.980612277985,2,15,16,895,0.06731440700865628
12510.10455775261,2,16,16,896,0.13421998387026512
12514.99318599701,3,1,16,897,0.27149652777041317
12518.761038541794,3,2,16,898,0.11088966468873274
12521.968396425247,3,3,16,899,0.08751279170566399
12526.781794071198,3,4,16,900,0.06294660154869197
12531.84332728386,3,5,16,901,0.10054047527590898
12536.450107336044,3,6,16,902,0.05052234003571099
12541.390676498413,3,7,16,903,0.039784116181176936
12545.065881490707,3,8,16,904,0.0952544092124444
12549.928215742111,3,9,16,905,0.12235319783650112
12554.703263282776,3,10,16,906,0.33631563877636544
12559.51747059822,3,11,16,907,0.17718954019543925
12563.33836722374,3,12,16,908,0.04882766754761055
12566.752123832703,3,13,16,909,0.13258455381775003
12569.968101501465,3,14,16,910,0.1498637484222262
12573.033044576645,3,15,16,911,0.05917559156432668
12578.97263455391,3,16,16,912,0.15382317185281302
12984.461447238922,1,1,16,913,0.5097464668284399
12989.37769126892,1,2,16,914,0.18241224092485372
12994.527592658997,1,3,16,915,0.16188846979687754
12999.06696844101,1,4,16,916,0.10674491842066228
13004.13184928894,1,5,16,917,0.3614047058229324
13009.559836864471,1,6,16,918,0.05196741873295081
13013.436195135117,1,7,16,919,0.06551663398146926
13018.044219255447,1,8,16,920,0.29002339480706774
13022.10727763176,1,9,16,921,0.19413515411190668
13026.725231170654,1,10,16,922,0.7870679843093794
13031.242535352707,1,11,16,923,0.2719087528167015
13036.019915103912,1,12,16,924,0.1792145592660025
13040.147257328033,1,13,16,925,0.23406304336987363
13045.18514084816,1,14,16,926,0.32785062368301465
13048.898198604584,1,15,16,927,0.18639640091269755
13053.810794830322,1,16,16,928,0.33109127038581265
13058.131721019745,2,1,16,929,0.298235229309509
13062.753958702087,2,2,16,930,0.13433074175917048
13067.91724205017,2,3,16,931,0.08739896365385935
13072.563880205154,2,4,16,932,0.08448579115305058
13076.723857402802,2,5,16,933,0.16871041961339184
13080.975338935852,2,6,16,934,0.07450177950913023
13086.70042347908,2,7,16,935,0.07539267792702464
13091.653619289398,2,8,16,936,0.1542923183963035
13097.610857725143,2,9,16,937,0.16994836651750106
13102.982851266861,2,10,16,938,0.470614794044495
13107.768068313599,2,11,16,939,0.2342147229380298
13112.166422605515,2,12,16,940,0.08822749657773271
13116.99141907692,2,13,16,941,0.19450455809239298
13121.939110994339,2,14,16,942,0.27658446541993825
13126.04414510727,2,15,16,943,0.08004513888996367
13130.595834970474,2,16,16,944,0.2335059121679545
13134.29626083374,3,1,16,945,0.2700403019406941
13138.270762205124,3,2,16,946,0.13202283296701842
13142.713212251663,3,3,16,947,0.12038986680234809
